792,99,7
186,99,8
530,99,11
196,99,13
993,99,14
38,99,17
207,99,17
778,99,17
244,99,19
959,99,21
399,99,26
951,98,1
884,98,3
70,98,6
868,98,18
427,98,24
562,98,27
982,98,28
290,97,6
960,97,16
513,97,17
293,97,24
388,97,25
822,97,25
407,97,30
953,97,30
889,96,0
343,96,9
799,96,11
351,96,19
31,96,22
895,96,22
681,96,27
913,96,29
76,95,1
827,95,1
415,95,6
54,95,10
104,95,14
535,95,14
891,95,16
804,95,25
449,95,26
523,94,0
761,94,2
962,94,3
970,94,8
988,94,9
721,94,12
122,94,14
143,94,15
825,94,17
194,94,21
138,94,24
952,94,26
640,93,0
702,93,6
317,93,10
103,93,13
408,93,13
470,93,13
218,93,17
444,93,22
882,93,23
155,93,25
453,93,25
11,93,29
40,93,29
901,93,30
474,92,1
636,92,2
178,92,3
657,92,4
188,92,5
600,92,11
243,92,13
401,92,19
737,92,19
722,92,20
300,92,25
442,92,25
150,92,26
221,92,26
301,91,4
381,91,4
95,91,6
58,91,14
652,91,14
770,91,15
803,91,18
835,91,22
284,91,24
334,91,28
179,90,1
814,90,3
379,90,8
912,90,8
236,90,10
476,90,10
672,90,11
233,90,15
638,90,17
886,90,21
955,90,24
92,90,30
341,89,1
604,89,6
557,89,9
7,89,14
121,89,24
633,89,25
219,89,28
452,89,28
915,88,0
406,88,3
67,88,8
83,88,9
602,88,12
893,88,15
74,88,27
511,87,0
829,87,1
689,87,3
762,87,4
167,87,7
365,87,7
943,87,8
346,87,15
130,87,16
91,87,24
487,87,25
145,87,30
117,86,3
489,86,3
338,86,5
161,86,12
699,86,12
839,86,13
522,86,14
794,86,17
245,86,21
916,86,22
512,86,23
405,86,29
191,85,1
712,85,11
605,85,13
17,85,17
358,85,19
55,85,26
108,85,27
128,85,27
205,85,27
267,85,27
551,85,28
18,84,0
57,84,5
369,84,5
239,84,6
631,84,6
20,84,11
428,84,12
333,84,13
413,84,16
565,84,17
15,84,18
127,84,18
586,84,19
502,84,21
798,84,29
683,83,1
823,83,9
851,83,10
129,83,11
421,83,13
398,83,14
131,83,15
240,83,23
313,83,23
885,83,23
933,83,26
896,83,28
857,83,30
773,82,8
862,82,11
878,82,13
945,82,18
52,82,20
464,82,21
746,82,24
37,82,30
968,81,0
583,81,4
796,81,5
174,81,11
646,81,16
971,80,1
42,80,8
620,80,13
809,80,15
723,80,18
217,80,21
373,80,21
364,80,26
582,80,27
610,80,27
151,80,28
154,79,2
789,79,2
443,79,3
99,79,6
224,79,6
440,79,6
832,79,11
911,79,18
937,79,19
403,79,23
417,79,25
706,78,2
177,78,12
197,78,19
627,78,19
755,78,21
44,78,23
118,78,23
462,78,28
172,77,5
251,77,6
281,77,7
320,77,7
854,77,7
450,77,12
921,77,15
936,77,19
617,77,20
87,77,23
416,77,28
609,77,28
264,77,29
687,76,2
662,76,5
68,76,6
120,76,9
790,76,14
270,76,15
574,76,18
412,76,21
927,76,21
550,76,25
645,76,25
82,76,26
101,76,26
517,76,28
759,76,30
438,75,0
544,75,0
954,75,0
340,75,5
472,75,6
389,75,17
715,75,19
479,75,20
248,75,24
920,75,24
924,75,24
561,75,25
439,75,27
431,75,28
10,74,0
941,74,5
89,74,18
458,74,18
875,74,18
837,74,19
555,74,20
734,74,22
741,74,23
729,74,28
252,74,30
881,73,1
772,73,11
451,73,13
349,73,14
282,73,16
315,73,16
211,73,18
576,73,18
869,73,23
246,72,4
265,72,13
56,72,14
107,72,16
392,72,19
965,72,21
887,72,24
43,72,29
90,72,30
169,72,30
279,71,3
356,71,3
247,71,7
385,71,9
753,71,9
793,71,10
654,71,11
919,71,11
625,71,18
813,71,22
477,71,26
979,71,26
273,71,27
938,70,6
69,70,9
725,70,16
840,70,20
846,70,25
669,70,29
192,69,4
719,69,6
914,69,11
569,69,16
643,69,16
872,69,19
653,69,25
635,68,5
764,68,5
534,68,7
454,68,12
757,68,14
596,68,16
81,68,22
499,67,1
603,67,2
628,67,3
288,67,4
767,67,5
175,67,15
109,67,19
909,67,20
844,67,27
519,67,28
231,66,1
934,66,1
986,66,2
991,66,3
302,66,4
361,66,7
306,66,9
325,66,11
16,66,12
384,66,14
386,66,14
697,66,18
376,66,20
855,66,23
447,66,26
163,66,27
329,66,28
678,65,3
570,65,9
237,65,10
466,65,13
935,65,14
475,65,16
260,64,2
747,64,6
491,64,8
944,64,12
795,64,14
271,64,15
775,64,21
776,64,30
745,63,4
613,63,7
811,63,7
183,63,10
375,63,12
347,63,14
748,63,14
64,63,18
820,63,18
508,63,22
845,63,22
348,63,23
1,63,24
897,63,29
133,62,2
558,62,6
441,62,9
124,62,11
553,62,15
930,62,19
738,62,20
9,62,21
929,62,22
2,62,24
786,62,29
321,62,30
818,62,30
446,61,6
307,61,9
568,61,9
173,61,10
49,61,11
