674,99,0
815,99,3
596,99,8
117,99,9
676,99,10
909,99,10
379,99,11
988,99,11
860,99,12
325,99,14
903,99,17
286,98,4
734,98,4
479,98,5
489,98,5
606,98,5
633,98,6
672,98,6
370,98,11
858,98,13
793,98,15
698,98,16
951,98,18
977,97,0
919,97,5
437,97,7
944,97,7
975,97,17
403,96,2
480,96,8
623,96,10
823,96,11
640,96,12
761,96,15
716,96,16
950,96,16
71,96,19
294,95,2
810,95,2
459,95,4
159,95,6
784,95,6
31,95,9
188,95,9
913,95,9
124,95,10
361,95,15
519,95,16
206,95,18
557,94,1
621,94,2
353,94,4
510,94,4
230,94,7
43,94,10
802,94,14
508,94,16
151,94,20
449,93,4
840,93,9
973,93,14
22,93,16
107,93,16
111,93,18
959,92,2
172,92,4
57,92,5
386,92,5
249,92,8
881,92,11
780,92,15
526,92,16
553,92,17
738,92,20
414,91,0
680,91,1
544,91,3
413,91,4
890,91,13
324,91,17
725,91,18
629,91,19
116,90,2
92,90,3
456,90,3
834,90,6
537,90,7
603,90,10
906,90,13
920,89,0
279,89,2
532,89,3
421,89,6
359,89,7
739,89,8
424,89,10
487,89,14
442,89,17
778,89,17
136,89,19
138,89,20
637,89,20
967,89,20
146,88,3
114,88,4
228,88,4
6,88,11
843,88,11
494,88,12
893,88,12
776,88,17
916,88,19
838,88,20
26,87,0
649,87,3
246,87,4
507,87,9
551,87,13
735,87,18
392,87,20
308,86,1
147,86,2
428,86,3
220,86,7
679,86,8
371,86,13
226,86,16
729,86,16
112,86,17
779,86,18
809,85,1
434,85,2
927,85,2
102,85,6
516,85,7
615,85,7
21,85,14
162,85,14
612,85,14
638,85,18
225,85,19
882,84,4
366,84,5
462,84,11
665,84,12
841,84,19
835,84,20
476,83,1
863,83,2
849,83,4
872,83,5
58,83,18
360,83,19
901,83,20
645,82,1
37,82,3
663,82,4
213,82,5
605,82,7
207,82,11
696,82,11
265,82,13
887,82,13
103,82,14
563,82,17
262,81,4
76,81,9
435,81,12
751,81,13
65,81,15
235,81,15
732,81,15
217,81,17
710,81,20
753,81,20
617,80,1
475,80,2
714,80,2
764,80,6
312,80,7
822,80,8
998,80,9
425,80,12
227,80,14
173,80,15
85,80,16
660,80,18
832,79,0
49,79,1
897,79,8
590,79,11
192,79,15
233,79,16
651,79,17
125,79,19
741,79,19
47,78,0
306,78,0
189,78,4
836,78,5
895,78,12
685,78,14
613,78,17
642,78,17
427,77,0
123,77,1
880,77,2
894,77,5
444,77,7
799,77,9
946,77,9
888,77,11
214,77,13
874,77,15
210,77,20
203,76,3
529,76,5
785,76,8
549,76,11
39,76,13
110,76,17
54,76,19
492,75,6
7,75,15
578,75,15
576,74,1
259,74,4
862,74,4
