378,99,6
214,99,8
504,99,13
397,99,14
71,99,15
353,99,15
716,99,17
100,99,25
822,99,25
821,99,29
959,99,31
577,99,36
471,99,46
144,99,59
379,99,59
330,98,13
102,98,26
460,98,37
708,98,46
743,98,47
400,98,59
855,97,2
829,97,4
836,97,8
900,97,9
309,97,20
237,97,25
35,97,29
234,97,29
300,97,35
845,97,36
775,97,38
869,97,41
176,97,43
582,97,53
65,96,4
755,96,8
546,96,20
487,96,39
693,96,39
540,96,40
111,95,0
605,95,3
986,95,7
704,95,18
48,95,22
647,95,22
547,95,25
398,95,33
527,95,34
251,95,37
953,95,37
31,95,40
500,95,40
209,95,42
141,95,50
292,95,60
225,94,14
989,94,16
242,94,20
701,94,20
185,94,24
603,94,30
297,94,38
792,94,40
386,94,41
905,94,41
404,94,44
274,94,46
816,94,47
12,94,51
42,94,53
887,94,56
521,94,57
854,94,57
313,94,59
204,93,4
657,93,9
68,93,13
680,93,29
89,93,34
61,93,37
409,93,42
806,93,42
140,93,45
198,93,52
572,93,53
934,92,11
718,92,13
724,92,16
146,92,20
491,92,31
804,92,32
455,92,33
415,92,41
515,92,42
841,92,45
381,92,50
329,92,56
347,92,56
842,92,58
182,91,1
727,91,20
602,91,26
904,91,31
276,91,40
318,91,43
120,91,59
208,91,59
713,91,60
587,90,4
340,90,5
231,90,7
56,90,10
563,90,17
477,90,19
642,90,20
36,90,28
877,90,40
21,89,4
230,89,9
413,89,11
478,89,17
624,89,17
539,89,23
634,89,23
367,89,28
39,89,29
294,89,44
126,88,18
403,88,18
265,88,23
939,88,28
335,88,29
534,88,32
336,88,34
774,87,8
70,87,10
513,87,10
918,87,11
115,87,22
865,87,24
938,87,24
889,87,34
533,87,38
773,87,39
431,87,51
228,87,53
320,87,60
348,86,4
745,86,25
435,86,35
987,86,46
334,86,51
952,86,60
571,85,1
963,85,2
996,85,2
188,85,7
186,85,16
63,85,20
429,85,22
143,85,34
443,85,36
419,85,58
45,84,6
725,84,16
520,84,18
57,84,34
786,84,37
886,84,37
247,84,45
688,84,48
561,84,53
617,83,0
580,83,2
382,83,4
831,83,12
562,83,13
823,83,25
346,83,34
746,83,36
315,83,47
227,83,48
339,83,48
444,83,60
742,82,2
2,82,9
149,82,9
542,82,11
669,82,11
163,82,41
203,82,44
949,82,45
656,82,49
85,82,50
359,82,52
221,82,55
96,81,11
299,81,11
207,81,12
317,81,13
790,81,20
272,81,39
586,81,44
560,81,47
7,81,59
459,80,2
135,80,12
762,80,20
233,80,24
130,80,29
108,80,30
984,80,37
327,80,38
599,80,38
838,80,47
351,80,55
11,80,60
653,79,12
371,79,14
152,79,15
646,79,24
597,79,38
229,79,41
37,79,45
474,79,46
506,79,47
13,79,48
600,79,52
508,79,58
243,78,12
932,78,12
627,78,16
502,78,36
719,78,36
529,78,46
402,78,49
90,78,52
576,77,2
849,77,17
377,77,26
640,77,38
77,77,42
25,77,49
575,76,0
894,76,0
129,76,5
302,76,5
875,76,7
940,76,8
531,76,15
67,76,19
27,76,51
95,75,0
826,75,3
476,75,4
262,75,9
545,75,17
598,75,28
55,75,29
916,75,57
731,75,58
125,74,9
434,74,19
296,74,29
482,74,30
428,74,35
357,74,46
857,74,49
266,74,59
467,74,60
156,73,2
512,73,4
232,73,9
245,73,21
795,73,30
799,73,34
260,73,40
570,73,45
543,73,50
863,73,58
797,72,4
236,72,10
181,72,14
944,72,24
555,72,28
352,72,30
747,72,36
492,72,39
147,72,45
179,72,48
979,72,57
117,71,0
278,71,11
753,71,13
846,71,14
715,71,21
62,71,22
928,71,23
601,71,29
765,71,35
174,71,36
197,71,52
200,71,53
625,71,54
689,71,55
796,71,57
585,70,0
122,70,1
789,70,2
832,70,7
210,70,12
333,70,22
700,70,36
583,70,41
157,70,45
124,70,49
308,70,59
985,70,59
618,69,7
432,69,15
314,69,19
990,69,32
771,69,39
14,69,40
888,69,40
541,69,47
235,69,52
861,69,54
19,68,2
193,68,3
275,68,3
902,68,4
780,68,18
41,68,21
637,68,24
626,68,36
447,68,37
280,68,47
553,68,47
426,68,51
238,68,60
604,67,1
873,67,3
698,67,11
187,67,13
658,67,25
43,67,39
456,67,46
401,67,56
496,67,57
8,66,12
410,66,13
910,66,16
319,66,31
133,66,36
683,66,37
628,66,38
166,66,40
960,66,54
769,65,10
412,65,16
473,65,16
485,65,16
6,65,21
341,65,30
750,65,32
433,65,35
856,65,40
446,65,43
914,65,48
756,65,49
270,65,52
629,65,55
620,65,56
337,64,1
615,64,4
607,64,12
194,64,21
850,64,26
212,64,28
596,64,29
810,64,32
808,64,37
98,64,38
920,64,53
720,64,60
674,63,7
358,63,9
951,63,13
343,63,15
898,63,19
766,63,20
451,63,50
817,63,54
848,63,57
923,63,60
915,62,7
800,62,10
75,62,13
892,62,17
223,62,23
633,62,29
393,62,48
825,62,49
730,61,0
980,61,13
480,61,27
372,60,0
650,60,2
196,60,12
219,60,21
977,60,22
385,60,26
552,60,28
92,60,31
554,60,32
645,60,35
421,60,44
528,60,49
803,60,52
748,60,54
391,60,57
921,60,57
651,60,60
103,59,4
740,59,6
955,59,17
271,59,18
211,59,22
449,59,22
497,59,34
684,59,57
114,59,59
919,58,0
69,58,2
239,58,3
407,58,5
569,58,6
298,58,9
706,58,17
153,58,25
373,58,26
537,58,26
72,58,27
99,58,44
178,58,52
827,57,7
566,57,20
906,57,21
567,57,35
215,57,36
847,57,39
22,57,42
682,57,54
660,56,1
635,56,8
303,56,21
809,56,22
113,56,24
661,56,27
659,56,30
609,56,36
591,56,41
54,56,42
839,56,42
192,56,50
388,55,7
106,55,8
301,55,11
779,55,17
672,55,19
935,55,27
723,55,31
883,55,39
785,55,44
457,55,55
824,55,55
46,55,56
936,54,3
798,54,8
522,54,19
218,54,22
922,54,33
590,54,35
991,54,36
722,54,37
420,54,38
776,54,40
461,54,47
550,54,57
248,54,60
962,53,4
638,53,5
556,53,6
470,53,25
942,53,28
868,53,42
691,53,49
895,53,52
844,53,54
414,52,12
354,52,14
344,52,16
249,52,18
