500,0,53,12
501,0,42,12
502,0,84,21
503,0,73,32
504,0,12,17
505,0,25,14
506,0,18,30
507,0,24,7
508,0,63,22
509,0,43,31
510,0,18,0
511,0,87,0
512,0,86,23
513,0,97,17
514,0,51,2
515,0,58,1
516,0,39,7
517,0,76,28
518,0,21,29
519,0,67,28
520,0,59,7
521,0,13,15
522,0,86,14
523,0,94,0
524,0,55,9
525,0,13,19
526,0,25,29
527,0,64,32
528,0,41,11
529,0,42,20
530,0,99,11
531,0,59,26
532,0,23,30
533,0,63,33
534,0,68,7
535,0,95,14
536,0,25,8
537,0,19,31
538,0,30,31
539,0,22,32
540,0,15,28
541,0,22,26
542,0,37,11
543,0,42,31
544,0,75,0
545,0,26,9
546,0,59,11
547,0,17,9
548,0,11,31
549,0,96,32
550,0,76,25
551,0,85,28
552,0,44,33
553,0,62,15
554,0,25,18
555,0,74,20
556,0,13,13
557,0,89,9
558,0,62,6
559,0,22,16
560,0,54,18
561,0,75,25
562,0,98,27
563,0,47,28
564,0,39,14
565,0,84,17
566,0,98,31
567,0,29,15
568,0,61,9
569,0,69,16
570,0,65,9
571,0,14,13
572,0,31,29
573,0,21,27
574,0,76,18
575,0,34,31
576,0,73,18
577,0,38,0
578,0,45,19
579,0,32,26
580,0,96,32
581,0,45,31
582,0,80,27
583,0,81,4
584,0,14,16
585,0,55,20
586,0,84,19
587,0,88,32
588,0,29,14
589,0,32,18
590,0,37,31
591,0,28,33
592,0,52,8
593,0,13,29
594,0,18,27
595,0,44,12
596,0,68,16
597,0,55,10
598,0,24,31
599,0,54,18
500,1,29,74
501,1,62,34
502,1,10,51
503,1,50,78
504,1,37,39
505,1,31,35
506,1,13,57
507,1,52,74
508,1,85,50
509,1,66,31
510,1,92,62
511,1,49,37
512,1,69,66
513,1,42,32
514,1,81,36
515,1,14,70
516,1,13,45
517,1,25,64
518,1,26,61
519,1,15,35
520,1,91,35
521,1,12,60
522,1,66,78
523,1,99,63
524,1,87,55
525,1,63,56
526,1,64,35
527,1,98,60
528,1,69,62
529,1,58,58
530,1,41,70
531,1,90,52
532,1,76,67
533,1,23,63
534,1,37,40
535,1,67,35
536,1,99,33
537,1,22,32
538,1,62,69
539,1,56,60
540,1,93,42
541,1,72,53
542,1,68,38
543,1,86,76
544,1,88,41
545,1,28,44
546,1,10,47
547,1,37,50
548,1,79,68
549,1,14,36
550,1,65,39
551,1,79,45
552,1,89,48
553,1,52,68
554,1,50,68
555,1,48,77
556,1,41,42
557,1,60,69
558,1,28,39
559,1,68,35
560,1,51,52
561,1,60,70
562,1,31,64
563,1,81,57
564,1,11,59
565,1,39,54
566,1,34,63
567,1,86,50
568,1,33,49
569,1,53,57
570,1,28,35
571,1,75,32
572,1,28,32
573,1,63,60
574,1,44,55
575,1,69,38
576,1,27,66
577,1,62,55
578,1,95,50
579,1,70,43
580,1,31,72
581,1,89,47
582,1,25,76
583,1,55,44
584,1,51,47
585,1,47,55
586,1,93,31
587,1,38,55
588,1,45,45
589,1,26,55
590,1,70,45
591,1,84,75
592,1,39,43
593,1,10,38
594,1,69,72
595,1,10,45
596,1,85,45
597,1,92,53
598,1,21,34
599,1,42,44
500,2,95,115
501,2,13,114
502,2,78,111
503,2,51,128
504,2,99,88
505,2,14,95
506,2,79,122
507,2,23,115
508,2,79,133
509,2,57,138
510,2,24,110
511,2,74,137
512,2,73,79
513,2,87,85
514,2,26,119
515,2,92,117
516,2,23,81
517,2,43,82
518,2,16,119
519,2,59,138
520,2,84,93
521,2,94,132
522,2,54,94
523,2,26,86
524,2,50,88
525,2,37,129
526,2,32,134
527,2,95,109
528,2,60,124
529,2,78,121
530,2,32,128
531,2,76,90
532,2,46,124
533,2,87,113
534,2,88,107
535,2,22,115
536,2,38,93
537,2,58,101
538,2,15,103
539,2,89,98
540,2,96,115
541,2,69,122
542,2,82,86
543,2,73,125
544,2,38,97
545,2,75,92
546,2,96,95
547,2,95,100
548,2,37,119
549,2,72,136
550,2,54,132
551,2,26,87
552,2,60,103
553,2,68,122
554,2,60,107
555,2,72,103
556,2,53,81
557,2,13,110
558,2,20,111
559,2,78,138
560,2,81,122
561,2,84,128
562,2,83,88
563,2,90,92
564,2,24,85
565,2,47,125
566,2,57,95
567,2,57,110
568,2,67,137
569,2,58,81
570,2,73,120
571,2,85,76
572,2,93,128
573,2,35,75
574,2,42,124
575,2,76,75
576,2,77,77
577,2,99,111
578,2,52,112
579,2,15,87
580,2,83,77
581,2,78,137
582,2,97,128
583,2,70,116
584,2,30,118
585,2,70,75
586,2,81,119
587,2,90,79
588,2,37,94
589,2,15,132
590,2,54,110
591,2,56,116
592,2,10,126
593,2,47,98
594,2,50,105
595,2,38,99
596,2,64,104
597,2,79,113
598,2,75,103
599,2,80,113
500,3,48,135
