600,0,92,11
601,0,28,24
602,0,88,12
603,0,67,2
604,0,89,6
605,0,85,13
606,0,49,13
607,0,23,16
608,0,29,10
609,0,77,28
610,0,80,27
611,0,20,9
612,0,52,16
613,0,63,7
614,0,49,32
615,0,14,4
616,0,41,2
617,0,77,20
618,0,15,14
619,0,44,16
620,0,80,13
621,0,59,24
622,0,11,7
623,0,19,4
624,0,27,8
625,0,71,18
626,0,27,33
627,0,78,19
628,0,67,3
629,0,19,13
630,0,53,1
631,0,84,6
632,0,54,17
633,0,89,25
634,0,24,6
635,0,68,5
636,0,92,2
637,0,18,25
638,0,90,17
639,0,43,28
640,0,93,0
641,0,55,31
642,0,31,12
643,0,69,16
644,0,33,8
645,0,76,25
646,0,81,16
647,0,13,24
648,0,12,9
649,0,26,11
650,0,38,5
651,0,22,29
652,0,91,14
653,0,69,25
654,0,71,11
655,0,42,25
656,0,57,12
657,0,92,4
658,0,24,13
659,0,50,10
660,0,17,25
661,0,26,3
662,0,76,5
663,0,30,24
664,0,54,18
665,0,57,27
666,0,29,32
667,0,53,16
668,0,59,9
669,0,70,29
670,0,39,4
671,0,55,18
672,0,90,11
673,0,49,30
674,0,41,11
675,0,19,32
676,0,81,31
677,0,31,10
678,0,65,3
679,0,83,33
680,0,10,28
681,0,96,27
682,0,21,29
683,0,83,1
684,0,33,7
685,0,43,19
686,0,18,20
687,0,76,2
688,0,21,23
689,0,87,3
690,0,17,8
691,0,31,19
692,0,32,17
693,0,13,5
694,0,27,32
695,0,26,2
696,0,33,5
697,0,66,18
698,0,42,23
699,0,86,12
600,1,90,31
601,1,68,47
602,1,74,69
603,1,31,31
604,1,14,66
605,1,83,72
606,1,58,58
607,1,67,67
608,1,81,52
609,1,57,64
610,1,54,65
611,1,16,70
612,1,70,43
613,1,23,45
614,1,80,59
615,1,95,62
616,1,75,43
617,1,28,50
618,1,79,48
619,1,49,30
620,1,15,39
621,1,78,62
622,1,14,57
623,1,23,68
624,1,97,53
625,1,29,61
626,1,88,60
627,1,26,76
628,1,92,48
629,1,20,43
630,1,79,52
631,1,68,50
632,1,78,45
633,1,84,73
634,1,52,38
635,1,36,68
636,1,30,48
637,1,20,60
638,1,57,44
639,1,70,41
640,1,43,45
641,1,19,36
642,1,37,44
643,1,17,72
644,1,59,73
645,1,89,57
646,1,31,43
647,1,39,66
648,1,31,46
649,1,11,38
650,1,52,30
651,1,81,69
652,1,66,68
653,1,71,47
654,1,34,64
655,1,57,69
656,1,82,66
657,1,91,64
658,1,97,43
659,1,42,78
660,1,11,55
661,1,62,52
662,1,18,32
663,1,22,65
664,1,45,71
665,1,87,55
666,1,19,68
667,1,70,75
668,1,91,67
669,1,33,69
670,1,92,78
671,1,99,50
672,1,72,50
673,1,62,56
674,1,99,61
675,1,93,73
676,1,89,63
677,1,50,32
678,1,80,59
679,1,27,37
680,1,51,44
681,1,19,74
682,1,85,66
683,1,52,52
684,1,18,49
685,1,67,48
686,1,72,44
687,1,23,52
688,1,73,43
689,1,10,76
690,1,57,77
691,1,76,38
692,1,29,78
693,1,41,30
694,1,26,30
695,1,13,53
696,1,12,78
697,1,54,37
698,1,88,33
699,1,77,50
600,2,79,127
601,2,71,104
602,2,91,101
603,2,94,105
604,2,67,76
605,2,95,78
606,2,18,104
607,2,64,87
608,2,42,89
609,2,56,111
610,2,72,137
611,2,39,137
612,2,48,86
613,2,44,88
614,2,20,115
615,2,64,79
616,2,35,116
617,2,83,75
618,2,69,82
619,2,49,132
620,2,65,131
621,2,39,129
622,2,14,104
623,2,41,92
624,2,89,92
625,2,71,129
626,2,68,111
627,2,78,91
628,2,66,113
629,2,65,130
630,2,44,84
631,2,49,116
632,2,48,121
633,2,62,104
634,2,89,98
635,2,56,83
636,2,49,118
637,2,68,99
638,2,53,80
639,2,27,76
640,2,77,113
641,2,32,102
642,2,90,95
643,2,35,133
644,2,26,137
645,2,60,110
646,2,79,99
647,2,95,97
648,2,31,75
649,2,71,136
650,2,60,77
651,2,60,135
652,2,30,78
653,2,79,87
654,2,27,88
655,2,44,82
656,2,82,124
657,2,93,84
658,2,67,100
659,2,56,105
660,2,56,76
661,2,56,102
662,2,42,127
663,2,45,119
664,2,16,129
665,2,10,124
666,2,26,120
667,2,64,136
668,2,42,79
669,2,82,86
670,2,11,110
671,2,14,138
672,2,55,94
673,2,51,79
674,2,63,82
675,2,52,117
676,2,51,111
677,2,33,125
678,2,23,97
679,2,16,133
680,2,93,104
681,2,23,132
682,2,57,129
683,2,66,112
684,2,59,132
685,2,48,101
686,2,45,91
687,2,42,84
688,2,84,123
689,2,71,130
690,2,42,119
691,2,53,124
692,2,12,134
693,2,96,114
694,2,28,103
695,2,19,127
696,2,16,114
697,2,12,76
698,2,67,86
699,2,19,135
600,3,39,158
601,3,36,147
602,3,24,144
603,3,90,145
604,3,55,137
605,3,82,142
606,3,98,140
607,3,43,144
608,3,43,149
609,3,28,146
610,3,20,144
611,3,49,152
612,3,85,149
613,3,78,152
614,3,13,141
615,3,85,142
616,3,63,136
617,3,80,136
618,3,60,137
619,3,35,153
620,3,53,141
621,3,94,137
622,3,87,157
623,3,96,145
624,3,22,140
625,3,45,149
626,3,70,155
627,3,18,155
628,3,73,146
629,3,91,154
630,3,34,144
631,3,14,152
632,3,64,137
633,3,98,141
634,3,67,149
635,3,13,156
636,3,67,136
637,3,89,155
638,3,85,153
639,3,69,137
640,3,96,147
641,3,40,142
642,3,78,152
643,3,68,149
644,3,70,146
645,3,82,136
646,3,64,152
647,3,67,150
648,3,14,150
649,3,87,138
650,3,73,152
651,3,79,152
652,3,73,136
653,3,28,146
654,3,62,157
655,3,57,152
656,3,27,157
657,3,18,147
658,3,60,140
659,3,14,148
660,3,80,153
661,3,34,137
662,3,11,150
663,3,82,139
664,3,52,138
665,3,84,147
666,3,24,147
667,3,54,146
668,3,56,140
669,3,51,150
670,3,29,138
671,3,43,136
672,3,98,141
673,3,14,150
674,3,99,135
675,3,59,144
676,3,99,145
677,3,53,149
678,3,48,144
679,3,86,143
680,3,91,136
681,3,42,150
682,3,61,141
683,3,34,148
684,3,49,143
685,3,78,149
686,3,20,150
687,3,30,146
688,3,54,142
689,3,36,151
690,3,41,135
691,3,10,138
692,3,34,149
693,3,27,151
694,3,32,157
695,3,30,150
696,3,82,146
697,3,15,157
698,3,98,151
699,3,22,140
600,4,17,217
601,4,60,174
602,4,18,216
603,4,14,161
604,4,52,179
605,4,30,201
606,4,33,158
607,4,44,204
608,4,90,160
609,4,18,201
610,4,13,156
611,4,88,226
612,4,22,221
613,4,84,214
614,4,44,170
615,4,23,227
616,4,36,224
617,4,73,186
618,4,77,155
619,4,69,174
620,4,97,180
621,4,43,158
622,4,86,221
623,4,52,193
624,4,12,217
625,4,51,202
626,4,59,208
627,4,80,192
628,4,83,171
629,4,40,165
630,4,66,218
631,4,88,203
632,4,37,226
633,4,70,183
634,4,14,179
635,4,92,169
636,4,48,206
637,4,56,221
638,4,23,210
639,4,95,219
640,4,64,170
641,4,22,173
642,4,95,218
643,4,82,172
644,4,40,157
645,4,82,198
646,4,45,160
647,4,91,176
648,4,31,226
649,4,24,204
650,4,30,159
651,4,27,228
652,4,88,160
653,4,10,206
654,4,84,199
655,4,64,216
656,4,42,223
657,4,66,196
658,4,39,155
659,4,75,186
660,4,70,163
661,4,91,178
662,4,58,219
663,4,82,223
664,4,81,194
665,4,87,164
666,4,88,160
667,4,12,213
668,4,53,199
669,4,47,215
670,4,16,166
671,4,83,222
672,4,28,204
673,4,58,226
674,4,43,196
675,4,64,188
676,4,46,176
677,4,12,161
678,4,64,184
679,4,32,212
680,4,29,220
681,4,50,170
682,4,39,202
683,4,19,172
684,4,42,174
685,4,38,166
686,4,78,217
687,4,42,215
688,4,80,214
689,4,31,162
690,4,49,162
691,4,36,220
692,4,23,182
693,4,75,182
694,4,72,191
695,4,43,194
696,4,55,172
697,4,96,192
698,4,32,180
699,4,47,166
