200,0,94,31
201,0,11,3
202,0,42,30
203,0,36,18
204,0,12,21
205,0,85,27
206,0,22,2
207,0,99,17
208,0,28,13
209,0,53,1
210,0,20,1
211,0,73,18
212,0,29,25
213,0,55,7
214,0,49,26
215,0,53,25
216,0,15,31
217,0,80,21
218,0,93,17
219,0,89,28
220,0,30,0
221,0,92,26
222,0,30,31
223,0,19,21
224,0,79,6
225,0,34,5
226,0,58,8
227,0,57,30
228,0,24,14
229,0,16,16
230,0,29,26
231,0,66,1
232,0,33,33
233,0,90,15
234,0,51,28
235,0,47,8
236,0,90,10
237,0,65,10
238,0,99,31
239,0,84,6
240,0,83,23
241,0,82,33
242,0,32,12
243,0,92,13
244,0,99,19
245,0,86,21
246,0,72,4
247,0,71,7
248,0,75,24
249,0,57,10
250,0,26,15
251,0,77,6
252,0,74,30
253,0,75,31
254,0,47,3
255,0,43,2
256,0,38,32
257,0,48,12
258,0,13,30
259,0,60,14
260,0,64,2
261,0,39,32
262,0,87,33
263,0,18,14
264,0,77,29
265,0,72,13
266,0,33,28
267,0,85,27
268,0,27,15
269,0,24,13
270,0,76,15
271,0,64,15
272,0,33,27
273,0,71,27
274,0,26,18
275,0,58,12
276,0,46,26
277,0,94,31
278,0,44,1
279,0,71,3
280,0,30,30
281,0,77,7
282,0,73,16
283,0,22,33
284,0,91,24
285,0,38,25
286,0,22,19
287,0,32,1
288,0,67,4
289,0,49,33
290,0,97,6
291,0,44,12
292,0,34,4
293,0,97,24
294,0,95,31
295,0,52,30
296,0,42,33
297,0,26,18
298,0,57,14
299,0,42,16
200,1,15,66
201,1,72,62
202,1,71,46
203,1,49,56
204,1,84,46
205,1,37,47
206,1,49,78
207,1,47,31
208,1,70,70
209,1,85,48
210,1,79,51
211,1,90,58
212,1,61,74
213,1,68,64
214,1,99,77
215,1,39,55
216,1,29,39
217,1,75,78
218,1,52,36
219,1,52,57
220,1,22,77
221,1,39,33
222,1,37,63
223,1,35,56
224,1,14,76
225,1,57,71
226,1,51,44
227,1,17,65
228,1,81,56
229,1,35,42
230,1,43,68
231,1,30,47
232,1,41,31
233,1,91,65
234,1,17,33
235,1,79,51
236,1,72,70
237,1,87,38
238,1,35,46
239,1,85,76
240,1,50,36
241,1,39,62
242,1,97,36
243,1,63,34
244,1,86,46
245,1,27,58
246,1,72,31
247,1,13,42
248,1,19,55
249,1,17,34
250,1,32,55
251,1,26,61
252,1,51,32
253,1,74,31
254,1,57,36
255,1,20,70
256,1,54,40
257,1,85,57
258,1,12,56
259,1,27,64
260,1,27,42
261,1,37,35
262,1,92,72
263,1,31,66
264,1,37,40
265,1,20,69
266,1,77,78
267,1,52,41
268,1,67,61
269,1,67,74
270,1,44,52
271,1,76,77
272,1,47,74
273,1,22,50
274,1,61,62
275,1,16,71
276,1,88,69
277,1,37,56
278,1,34,46
279,1,74,78
280,1,75,55
281,1,71,67
