700,0,59,18
701,0,49,31
702,0,93,6
703,0,44,15
704,0,35,10
705,0,77,32
706,0,78,2
707,0,35,29
708,0,24,17
709,0,54,31
710,0,47,23
711,0,43,4
712,0,85,11
713,0,29,18
714,0,59,13
715,0,75,19
716,0,33,12
717,0,10,28
718,0,44,9
719,0,69,6
720,0,62,31
721,0,94,12
722,0,92,20
723,0,80,18
724,0,35,21
725,0,70,16
726,0,37,13
727,0,53,17
728,0,41,13
729,0,74,28
730,0,48,4
731,0,32,29
732,0,51,5
733,0,37,12
734,0,74,22
735,0,20,12
736,0,57,26
737,0,92,19
738,0,62,20
739,0,10,3
740,0,12,12
741,0,74,23
742,0,33,8
743,0,10,28
744,0,11,3
745,0,63,4
746,0,82,24
747,0,64,6
748,0,63,14
749,0,61,15
750,0,46,12
751,0,58,2
752,0,59,33
753,0,71,9
754,0,59,8
755,0,78,21
756,0,14,30
757,0,68,14
758,0,50,33
759,0,76,30
760,0,91,31
761,0,94,2
762,0,87,4
763,0,10,5
764,0,68,5
765,0,14,8
766,0,34,5
767,0,67,5
768,0,50,21
769,0,14,22
770,0,91,15
771,0,34,20
772,0,73,11
773,0,82,8
774,0,34,4
775,0,64,21
776,0,64,30
777,0,41,28
778,0,99,17
779,0,71,33
780,0,42,33
781,0,45,12
782,0,23,7
783,0,34,15
784,0,61,33
785,0,84,33
786,0,62,29
787,0,29,11
788,0,10,10
789,0,79,2
790,0,76,14
791,0,56,5
792,0,99,7
793,0,71,10
794,0,86,17
795,0,64,14
796,0,81,5
797,0,29,3
798,0,84,29
799,0,96,11
700,1,11,30
701,1,25,34
702,1,16,75
703,1,17,76
704,1,78,58
705,1,69,42
706,1,96,31
707,1,57,70
708,1,19,52
709,1,17,44
710,1,76,41
711,1,46,46
712,1,18,31
713,1,95,36
714,1,28,61
715,1,64,53
716,1,39,31
717,1,40,48
718,1,45,44
719,1,72,45
720,1,95,40
721,1,57,65
722,1,98,51
723,1,26,59
724,1,47,76
725,1,40,36
726,1,29,30
727,1,62,51
728,1,53,63
729,1,98,42
730,1,76,59
731,1,61,70
732,1,34,65
733,1,54,30
734,1,43,47
735,1,17,50
736,1,43,69
737,1,22,56
738,1,84,39
739,1,25,66
740,1,34,43
741,1,40,49
742,1,99,68
743,1,92,38
744,1,61,70
745,1,94,63
746,1,19,75
747,1,85,75
748,1,94,44
749,1,94,44
750,1,18,41
751,1,54,76
752,1,61,30
753,1,91,56
754,1,82,42
755,1,28,64
756,1,61,38
757,1,89,30
758,1,98,59
759,1,30,77
760,1,86,77
761,1,41,41
762,1,21,63
763,1,65,49
764,1,16,31
765,1,55,47
766,1,69,70
767,1,75,38
768,1,93,43
769,1,24,51
770,1,14,45
771,1,21,39
772,1,80,58
773,1,78,58
774,1,74,45
775,1,29,60
776,1,52,71
777,1,49,78
778,1,95,71
779,1,11,61
780,1,67,75
781,1,31,33
782,1,27,39
783,1,77,73
784,1,19,77
785,1,62,76
786,1,41,55
787,1,40,60
788,1,20,33
789,1,96,68
790,1,96,60
791,1,79,32
792,1,32,78
793,1,34,38
794,1,55,65
795,1,17,30
796,1,70,62
797,1,31,41
798,1,15,39
799,1,49,71
700,2,70,111
701,2,94,95
702,2,24,104
703,2,41,124
704,2,95,93
705,2,34,97
706,2,58,92
707,2,36,92
708,2,98,121
709,2,16,90
710,2,19,103
711,2,15,131
712,2,42,132
713,2,91,135
714,2,39,98
715,2,71,96
716,2,99,92
717,2,15,77
718,2,92,88
719,2,78,111
720,2,64,135
721,2,15,136
722,2,54,112
723,2,55,106
724,2,92,91
725,2,84,91
726,2,51,121
727,2,91,95
728,2,45,115
729,2,38,95
730,2,61,75
731,2,75,133
732,2,46,117
733,2,14,129
734,2,66,136
735,2,36,96
736,2,33,126
737,2,32,115
738,2,45,87
739,2,36,116
740,2,59,81
741,2,23,102
742,2,82,77
743,2,98,122
744,2,55,138
745,2,86,100
746,2,83,111
747,2,72,111
748,2,60,129
749,2,82,137
750,2,65,107
751,2,32,84
752,2,26,79
753,2,71,88
754,2,12,77
755,2,96,83
756,2,65,124
757,2,43,79
