0,0,58,16
1,0,63,24
2,0,62,24
3,0,19,17
4,0,89,31
5,0,63,31
6,0,92,33
7,0,89,14
8,0,21,6
9,0,62,21
10,0,74,0
11,0,93,29
12,0,19,17
13,0,51,29
14,0,91,33
15,0,84,18
16,0,66,12
17,0,85,17
18,0,84,0
19,0,37,28
20,0,84,11
21,0,10,17
22,0,19,25
23,0,43,19
24,0,32,23
25,0,28,12
26,0,55,7
27,0,36,1
28,0,18,16
29,0,29,21
30,0,10,23
31,0,96,22
32,0,44,0
33,0,23,23
34,0,43,14
35,0,24,7
36,0,25,19
37,0,82,30
38,0,99,17
39,0,16,19
40,0,93,29
41,0,43,11
42,0,80,8
43,0,72,29
44,0,78,23
45,0,10,31
46,0,34,24
47,0,26,4
48,0,14,11
49,0,61,11
50,0,54,14
51,0,46,25
52,0,82,20
53,0,89,31
54,0,95,10
55,0,85,26
56,0,72,14
57,0,84,5
58,0,91,14
59,0,14,12
60,0,53,2
61,0,57,23
62,0,92,33
63,0,22,3
64,0,63,18
65,0,30,29
66,0,24,27
67,0,88,8
68,0,76,6
69,0,70,9
70,0,98,6
71,0,50,26
72,0,12,27
73,0,22,31
74,0,88,27
75,0,28,25
76,0,95,1
77,0,34,25
78,0,71,33
79,0,57,33
80,0,13,13
81,0,68,22
82,0,76,26
83,0,88,9
84,0,32,16
85,0,48,24
86,0,42,20
87,0,77,23
88,0,44,14
89,0,74,18
90,0,72,30
91,0,87,24
92,0,90,30
93,0,42,8
94,0,13,27
95,0,91,6
96,0,13,4
97,0,50,33
98,0,13,15
99,0,79,6
0,1,37,43
1,1,70,37
2,1,46,33
3,1,99,53
4,1,42,68
5,1,21,39
6,1,11,64
7,1,74,42
8,1,23,49
9,1,67,66
10,1,67,52
11,1,68,34
12,1,77,47
13,1,36,40
14,1,54,43
15,1,79,46
16,1,23,34
17,1,90,39
18,1,53,42
19,1,57,56
20,1,23,46
21,1,67,41
22,1,96,76
23,1,98,58
24,1,90,64
25,1,12,34
26,1,96,52
27,1,34,48
28,1,87,41
29,1,98,37
30,1,71,35
31,1,98,70
32,1,35,68
33,1,63,70
34,1,47,30
35,1,63,65
36,1,35,34
37,1,97,38
38,1,31,60
39,1,12,43
40,1,26,59
41,1,20,76
42,1,33,60
43,1,85,55
44,1,95,76
45,1,91,69
46,1,16,41
47,1,79,37
48,1,58,45
49,1,48,52
50,1,94,69
51,1,61,44
52,1,58,73
53,1,40,75
54,1,59,59
55,1,40,72
56,1,75,67
57,1,11,42
58,1,72,34
59,1,82,55
60,1,17,53
61,1,73,40
62,1,99,65
63,1,35,51
64,1,53,70
65,1,76,36
66,1,57,56
67,1,31,53
68,1,28,59
69,1,78,54
70,1,26,71
71,1,73,48
72,1,91,56
73,1,52,40
74,1,86,62
75,1,98,75
76,1,65,56
77,1,23,63
78,1,89,34
79,1,37,62
80,1,19,69
81,1,31,76
82,1,52,47
83,1,53,31
84,1,55,67
85,1,63,59
86,1,85,49
87,1,69,47
88,1,11,67
89,1,26,46
90,1,36,48
91,1,82,38
92,1,37,67
93,1,42,40
94,1,78,38
95,1,38,42
96,1,72,66
97,1,12,74
98,1,25,72
99,1,22,34
0,2,37,107
1,2,37,130
2,2,82,84
3,2,27,81
4,2,86,137
5,2,48,126
6,2,65,96
7,2,81,134
8,2,66,87
9,2,23,78
10,2,11,88
11,2,80,135
12,2,94,126
13,2,79,123
14,2,69,115
15,2,24,100
16,2,16,106
17,2,52,138
18,2,35,95
19,2,68,77
20,2,44,123
21,2,89,79
22,2,57,117
23,2,44,78
24,2,41,75
25,2,77,124
26,2,38,92
27,2,76,126
28,2,45,134
29,2,27,99
30,2,49,123
31,2,95,115
32,2,18,99
33,2,25,100
34,2,12,118
35,2,97,104
36,2,90,103
37,2,79,120
38,2,37,134
39,2,89,104
40,2,44,105
41,2,68,96
42,2,94,128
43,2,67,114
44,2,18,80
45,2,84,81
46,2,55,131
47,2,11,76
48,2,95,97
49,2,46,136
50,2,24,118
51,2,20,107
52,2,22,75
53,2,23,110
54,2,56,117
55,2,75,104
56,2,90,85
57,2,84,109
58,2,27,119
59,2,42,98
60,2,47,124
61,2,93,112
62,2,71,97
63,2,85,95
64,2,25,137
65,2,96,79
66,2,42,135
67,2,76,94
68,2,93,88
69,2,58,77
70,2,87,85
71,2,99,90
72,2,58,102
73,2,22,119
74,2,25,76
75,2,62,88
76,2,36,128
77,2,77,117
78,2,22,118
79,2,14,130
80,2,31,94
81,2,44,135
82,2,24,79
83,2,24,103
84,2,90,138
85,2,82,125
86,2,47,109
87,2,24,117
88,2,24,79
89,2,93,109
90,2,78,127
91,2,38,99
92,2,60,106
93,2,10,121
94,2,27,86
95,2,75,75
96,2,81,86
97,2,41,81
98,2,64,113
99,2,58,119
0,3,52,138
1,3,26,146
2,3,14,136
3,3,18,139
4,3,60,144
5,3,11,144
6,3,88,146
7,3,75,150
8,3,64,149
9,3,62,136
10,3,47,157
11,3,19,151
12,3,15,156
13,3,20,141
14,3,18,141
15,3,39,157
16,3,32,140
17,3,72,158
18,3,16,151
19,3,41,141
20,3,62,143
21,3,85,149
22,3,93,151
23,3,30,154
24,3,34,139
25,3,56,150
26,3,87,135
27,3,45,146
28,3,62,156
29,3,41,144
30,3,53,146
31,3,95,144
32,3,44,150
33,3,72,151
34,3,26,156
35,3,63,153
36,3,51,135
37,3,82,138
38,3,61,147
39,3,76,148
40,3,12,139
41,3,28,139
42,3,69,154
